id,code,label
C21098095,C10055,Litigation
C21098095,C10056,Manors
C21098096,C10055,Litigation
C21098096,C10056,Manors
C21098097,C10055,Litigation
C21098097,C10108,Trade and commerce
C21098097,C10116,Wills and probate
C21098098,C10055,Litigation
C21098098,C10108,Trade and commerce
C21098099,C10055,Litigation
C21098099,C10025,Debt
C21098100,C10055,Litigation
C21098101,C10055,Litigation
C21098101,C10025,Debt
C21098102,C10055,Litigation
C21098103,C10055,Litigation
C21098104,C10055,Litigation
C21098105,C10055,Litigation
C21098105,C10036,Farming
C21098105,C10116,Wills and probate
C21098106,C10055,Litigation
C21098106,C10056,Manors
C21098107,C10055,Litigation
C21098107,C10132,Ireland
C21098107,C10025,Debt
C21098108,C10055,Litigation
C21098108,C10056,Manors
C21098109,C10055,Litigation
C21098109,C10056,Manors
C21098110,C10059,Marriage and divorce
C21098110,C10055,Litigation
C21098111,C10055,Litigation
C21098112,C10055,Litigation
C21098113,C10055,Litigation
C21098113,C10025,Debt
C21098114,C10055,Litigation
C21098115,C10055,Litigation
C21098115,C10056,Manors
C21098116,C10055,Litigation
C21098116,C10025,Debt
C21098117,C10055,Litigation
C21098118,C10055,Litigation
C21098119,C10055,Litigation
C21098119,C10108,Trade and commerce
C21098119,C10025,Debt
C21098120,C10038,Fishing
C21098120,C10055,Litigation
C21098120,C10056,Manors
C21098121,C10055,Litigation
C21098121,C10025,Debt
C21098122,C10055,Litigation
C21098123,C10055,Litigation
C21205049,C10039,Food and drink
C21205057,C10055,Litigation
C21205057,C10108,Trade and commerce
C21205083,C10012,Children
C21205113,C10131,Europe and Russia
C21205247,C10056,Manors
C21205247,C10012,Children
C21205268,C10056,Manors
C21205282,C10025,Debt
C21205339,C10055,Litigation
C21205339,C10036,Farming
C21259924,C10056,Manors
C21260011,C10056,Manors
C21260011,C10077,Pay and pensions
C21260058,C10013,Clothing
C21260064,C10025,Debt
C21260118,C10056,Manors
C21260133,C10056,Manors
C21260139,C10025,Debt
C21260238,C10056,Manors
C21260241,C10040,Forestry
C21260255,C10108,Trade and commerce
C21260255,C10025,Debt
C21260258,C10056,Manors
