"inquisition_img","given","surname"
"WACWIC652310427","Richard","Hatch"
"WACWIC652310427","Robert","Moore"
"WACWIC652310427","Robert","Sampson"
"WACWIC652310427","Tho","Prickard"
"WACWIC652310427","Thomas","Prickard"
"WACWIC652310427","Thomas","Saunders"
"WACWIC652310427","Thomas","Thompson"
"WACWIC652310427","William","Baldwin"
"WACWIC652310427","William","Cartwright"
"WACWIC652310427","William","Mourn"
"WACWIC652310427","Wm","Mourn"
"WACWIC652310435","Benjamin","Caper"
"WACWIC652310435","Benjamin","Capper"
"WACWIC652310435","Benjm","Capper"
"WACWIC652310435","Charles","Corney"
"WACWIC652310435","Edward","Hayles"
"WACWIC652310435","Francis","Kotzwara"
"WACWIC652310435","George","Furkin"
"WACWIC652310435","George","Poland"
"WACWIC652310435","James","Sheriff"
"WACWIC652310435","John","Brawn"
"WACWIC652310435","John","Burton"
"WACWIC652310435","John","Findall"
"WACWIC652310435","John","Wernink"
"WACWIC652310435","Launt","Knowles"
"WACWIC652310435","Peter","Vincent"
"WACWIC652310435","Samuel","Sheldon"
"WACWIC652310435","Samuel","Thorley"
"WACWIC652310435","Susannah","Hill"
"WACWIC652310435","Tho","Prickard"
"WACWIC652310435","Thomas","Prickard"
"WACWIC652310435","Thomas","Willey"
"WACWIC652310435","William","Brown"
"WACWIC652310435","William","Morris"
"WACWIC652310435","William","Winteflood"
"WACWIC652310442","Daniel","Hay"
"WACWIC652310442","Edward","Harvey"
"WACWIC652310442","Edward","Turner"
"WACWIC652310442","George","Clarke"
"WACWIC652310442","John","Bingley"
"WACWIC652310442","John","Crosier"
"WACWIC652310442","John","Davyer"
"WACWIC652310442","John","Newcourt"
"WACWIC652310442","John","Peach"
"WACWIC652310442","John","Skinner"
"WACWIC652310442","Peter","Price"
"WACWIC652310442","Richard","Hophins"
"WACWIC652310442","Robert","Tipper"
"WACWIC652310442","Samuel","Crabb"
"WACWIC652310442","Tho","Prickard"
"WACWIC652310442","Thomas","Keate"
"WACWIC652310442","Thomas","Prickard"
"WACWIC652310442","Walter","Keynoldes"
"WACWIC652310442","William","Staines"
"WACWIC652310451","Bartholomew","Dowling"
"WACWIC652310451","Bizzall","Richardson"
"WACWIC652310451","Faith","Wastie"
"WACWIC652310451","Faith","Watie"
"WACWIC652310451","Francis","Sims"
"WACWIC652310451","Jno","Clark"
"WACWIC652310451","John","Clark"
"WACWIC652310451","John","Fowler"
"WACWIC652310451","John","Simkin"
"WACWIC652310451","John","Stephens"
"WACWIC652310451","Peter","Blackstock"
"WACWIC652310451","Richard","Mims"
"WACWIC652310451","Samuel","Gray"
"WACWIC652310451","Samuel","Hobson"
"WACWIC652310451","Samuel","Morsey"
"WACWIC652310451","Tho","Prickard"
"WACWIC652310451","Thomas","Breach"
"WACWIC652310451","Thomas","Fawson"
"WACWIC652310451","Thomas","Gleaves"
"WACWIC652310451","Thomas","Prickard"
"WACWIC652310451","William","Green"
"WACWIC652310460","Ephraim","Goatley"
"WACWIC652310460","Evan","Evans"
"WACWIC652310460","George","Askew"
"WACWIC652310460","George","Joby"
"WACWIC652310460","John","Redwall"
"WACWIC652310460","John","Webb"
"WACWIC652310460","Jonah","Smithwells"
"WACWIC652310460","Matthew","Pearson"
"WACWIC652310460","Mattw","Pearson"
"WACWIC652310460","Samuel","Crisp"
"WACWIC652310460","Tho","Prickard"
"WACWIC652310460","Thomas","Hitchcock"
"WACWIC652310460","Thomas","Prickard"
"WACWIC652310460","William","Rosor"
"WACWIC652310460","William","Walker"
"WACWIC652310460","William","Welchman"
"WACWIC652310467","Charles","Snook"
"WACWIC652310467","Dennis","Donnovan"
"WACWIC652310467","Elias","Gardiner"
"WACWIC652310467","James","Glanvill"
"WACWIC652310467","James","Randall"
"WACWIC652310467","James","Sheldon"
"WACWIC652310467","John","Dickman"
"WACWIC652310467","John","Donne"
"WACWIC652310467","John","Jones"
"WACWIC652310467","John","White"
"WACWIC652310467","Solomon","Chambers"
"WACWIC652310467","Tho","Prickard"
"WACWIC652310467","Thomas","Prickard"
"WACWIC652310467","William","Crump"
"WACWIC652310467","William","Rodman"
"WACWIC652310475","Abraham","Mottier"
"WACWIC652310475","George","Petitt"
"WACWIC652310475","James","Angus"
"WACWIC652310475","James","Hogg"
"WACWIC652310475","James","Robinson"
"WACWIC652310475","James","Taylor"
"WACWIC652310475","John","Wadlow"
"WACWIC652310475","Robert","Glahome"
"WACWIC652310475","Robert","Mason"
"WACWIC652310475","Tho","Prickard"
"WACWIC652310475","Thomas","Barr"
"WACWIC652310475","Thomas","Fagan"
"WACWIC652310475","Thomas","heal"
"WACWIC652310475","Thomas","Johnson"
"WACWIC652310475","Thomas","Prickard"
"WACWIC652310475","Thomas","Tombs"
"WACWIC652310475","William","Butchell"
"WACWIC652310475","William","Denison"
"WACWIC652310475","William","Dennison"
"WACWIC652310475","William","Dunn"
"WACWIC652310475","William","Lansley"
"WACWIC652310475","William","Sharman"
"WACWIC652310475","Wm","Denison"
"WACWIC652310487","Barnard","Baker"
"WACWIC652310487","Charles","Bewer"
"WACWIC652310487","Charles","Bower"
"WACWIC652310487","Daniel","Kelly"
"WACWIC652310487","Edward","Roberts"
"WACWIC652310487","Ephraim","Goatby"
"WACWIC652310487","Henry","Platt"
"WACWIC652310487","Henry","Vint"
"WACWIC652310487","Isaac","Froome"
