age,gender,year,deaths
24,male,2012,192
25,female,2012,95
25,male,2012,196
26,female,2012,81
26,male,2012,214
27,female,2012,105
27,male,2012,207
28,female,2012,127
28,male,2012,233
29,female,2012,107
29,male,2012,247
30,female,2012,130
30,male,2012,274
31,female,2012,155
31,male,2012,286
32,female,2012,159
32,male,2012,273
33,female,2012,164
33,male,2012,314
34,female,2012,179
34,male,2012,281
35,female,2012,180
35,male,2012,323
36,female,2012,182
36,male,2012,327
37,female,2012,229
37,male,2012,395
38,female,2012,251
38,male,2012,429
39,female,2012,313
39,male,2012,488
40,female,2012,328
40,male,2012,602
41,female,2012,362
41,male,2012,598
42,female,2012,412
42,male,2012,622
43,female,2012,448
43,male,2012,734
44,female,2012,493
44,male,2012,804
45,female,2012,579
45,male,2012,858
46,female,2012,593
46,male,2012,914
47,female,2012,683
47,male,2012,1022
48,female,2012,715
48,male,2012,1052
49,female,2012,793
49,male,2012,1116
50,female,2012,824
50,male,2012,1188
51,female,2012,895
51,male,2012,1248
52,female,2012,948
52,male,2012,1284
53,female,2012,994
53,male,2012,1435
54,female,2012,1044
54,male,2012,1542
55,female,2012,1158
55,male,2012,1607
56,female,2012,1192
56,male,2012,1751
57,female,2012,1238
57,male,2012,1833
58,female,2012,1417
58,male,2012,1997
59,female,2012,1628
59,male,2012,2216
60,female,2012,1631
60,male,2012,2347
61,female,2012,1805
61,male,2012,2670
62,female,2012,2057
62,male,2012,2917
63,female,2012,2181
63,male,2012,3219
64,female,2012,2538
64,male,2012,3736
65,female,2012,2905
65,male,2012,4184
66,female,2012,2651
66,male,2012,3818
67,female,2012,2899
67,male,2012,4188
68,female,2012,2987
68,male,2012,4268
69,female,2012,3167
69,male,2012,4596
70,female,2012,3216
70,male,2012,4488
71,female,2012,3210
71,male,2012,4629
72,female,2012,3792
72,male,2012,5228
73,female,2012,4152
73,male,2012,5585
74,female,2012,4504
74,male,2012,5962
75,female,2012,4806
75,male,2012,6346
76,female,2012,5197
76,male,2012,6562
77,female,2012,5611
77,male,2012,6819
78,female,2012,5945
78,male,2012,7101
79,female,2012,6491
79,male,2012,7292
80,female,2012,7394
80,male,2012,7787
81,female,2012,8045
81,male,2012,8443
82,female,2012,8482
82,male,2012,8545
83,female,2012,9122
83,male,2012,8631
84,female,2012,9619
84,male,2012,8483
85,female,2012,9942
85,male,2012,8432
86,female,2012,10579
86,male,2012,8543
87,female,2012,10550
87,male,2012,7983
88,female,2012,10873
88,male,2012,7461
89,female,2012,11173
89,male,2012,6916
90,female,2012,11415
90,male,2012,6575
91,female,2012,11330
91,male,2012,6133
92,female,2012,10607
92,male,2012,5135
93,female,2012,6720
93,male,2012,3000
94,female,2012,5630
94,male,2012,2221
95,female,2012,5300
95,male,2012,2033
96,female,2012,4895
96,male,2012,1659
97,female,2012,3941
97,male,2012,1263
98,female,2012,3173
98,male,2012,863
99,female,2012,2386
99,male,2012,613
100,female,2012,1660
100,male,2012,363
101,female,2012,1109
101,male,2012,216
102,female,2012,714
102,male,2012,115
103,female,2012,458
103,male,2012,64
104,female,2012,279
104,male,2012,37
105,female,2012,341
105,male,2012,39
0,female,2013,1188
0,male,2013,1579
1,female,2013,108
1,male,2013,125
2,female,2013,49
2,male,2013,67
3,female,2013,42
3,male,2013,40
4,female,2013,30
4,male,2013,36
5,female,2013,31
5,male,2013,36
6,female,2013,27
6,male,2013,26
7,female,2013,20
7,male,2013,40
8,female,2013,24
8,male,2013,25
9,female,2013,20
9,male,2013,24
10,female,2013,29
10,male,2013,27
11,female,2013,23
11,male,2013,19
12,female,2013,19
12,male,2013,34
13,female,2013,25
13,male,2013,38
14,female,2013,37
14,male,2013,44
15,female,2013,36
15,male,2013,52
16,female,2013,42
16,male,2013,75
17,female,2013,40
17,male,2013,99
18,female,2013,61
18,male,2013,137
19,female,2013,60
19,male,2013,169
20,female,2013,68
20,male,2013,160
21,female,2013,76
21,male,2013,170
22,female,2013,81
22,male,2013,162
23,female,2013,80
23,male,2013,202
24,female,2013,81
24,male,2013,203
25,female,2013,95
25,male,2013,227
26,female,2013,102
26,male,2013,226
27,female,2013,113
27,male,2013,241
28,female,2013,130
28,male,2013,214
29,female,2013,114
29,male,2013,253
30,female,2013,147
30,male,2013,254
31,female,2013,157
31,male,2013,298
32,female,2013,168
32,male,2013,313
33,female,2013,175
33,male,2013,316
34,female,2013,194
34,male,2013,333
35,female,2013,199
35,male,2013,334
36,female,2013,209
36,male,2013,355
37,female,2013,206
37,male,2013,424
38,female,2013,240
38,male,2013,463
39,female,2013,314
39,male,2013,516
40,female,2013,301
40,male,2013,541
41,female,2013,383
41,male,2013,636
42,female,2013,403
42,male,2013,711
43,female,2013,451
43,male,2013,717
44,female,2013,546
44,male,2013,788
45,female,2013,520
45,male,2013,912
46,female,2013,562
46,male,2013,932
47,female,2013,688
47,male,2013,987
48,female,2013,687
48,male,2013,1067
49,female,2013,814
49,male,2013,1174
50,female,2013,847
50,male,2013,1204
51,female,2013,890
51,male,2013,1334
52,female,2013,963
52,male,2013,1374
53,female,2013,1023
53,male,2013,1475
54,female,2013,1063
54,male,2013,1586
55,female,2013,1193
55,male,2013,1605
56,female,2013,1235
56,male,2013,1755
57,female,2013,1338
57,male,2013,1953
58,female,2013,1402
58,male,2013,2024
59,female,2013,1451
59,male,2013,2330
60,female,2013,1589
60,male,2013,2499
61,female,2013,1778
61,male,2013,2602
62,female,2013,1933
62,male,2013,2928
63,female,2013,2182
63,male,2013,3157
64,female,2013,2323
64,male,2013,3548
65,female,2013,2766
65,male,2013,4048
66,female,2013,3064
66,male,2013,4610
67,female,2013,2915
67,male,2013,4026
68,female,2013,3035
68,male,2013,4312
69,female,2013,3268
69,male,2013,4691
70,female,2013,3380
70,male,2013,4859
71,female,2013,3363
71,male,2013,4700
72,female,2013,3527
72,male,2013,5008
73,female,2013,4122
73,male,2013,5520
74,female,2013,4542
74,male,2013,6013
75,female,2013,4899
75,male,2013,6436
76,female,2013,5269
76,male,2013,6740
77,female,2013,5639
77,male,2013,6855
78,female,2013,5998
78,male,2013,7340
79,female,2013,6429
79,male,2013,7281
80,female,2013,7165
80,male,2013,7867
81,female,2013,7784
81,male,2013,8402
82,female,2013,8650
82,male,2013,8901
83,female,2013,9133
83,male,2013,8869
84,female,2013,9774
84,male,2013,8666
85,female,2013,10142
85,male,2013,8608
86,female,2013,10253
86,male,2013,8514
87,female,2013,10771
87,male,2013,8099
88,female,2013,10720
88,male,2013,7706
89,female,2013,11013
89,male,2013,7200
90,female,2013,10871
90,male,2013,6588
91,female,2013,10936
91,male,2013,6004
92,female,2013,10679
92,male,2013,5497
93,female,2013,9735
93,male,2013,4480
94,female,2013,6095
94,male,2013,2453
95,female,2013,4996
95,male,2013,1919
96,female,2013,4694
96,male,2013,1548
97,female,2013,3870
97,male,2013,1255
98,female,2013,3146
98,male,2013,880
99,female,2013,2443
99,male,2013,573
100,female,2013,1726
100,male,2013,397
101,female,2013,1138
101,male,2013,233
102,female,2013,722
102,male,2013,139
103,female,2013,474
103,male,2013,59
104,female,2013,272
104,male,2013,48
105,female,2013,362
105,male,2013,46
0,female,2014,1229
0,male,2014,1460
1,female,2014,76
1,male,2014,132
2,female,2014,51
2,male,2014,61
3,female,2014,44
3,male,2014,51
4,female,2014,27
4,male,2014,27
5,female,2014,24
5,male,2014,32
6,female,2014,29
6,male,2014,39
7,female,2014,32
7,male,2014,30
8,female,2014,22
8,male,2014,24
9,female,2014,23
9,male,2014,37
10,female,2014,21
10,male,2014,34
11,female,2014,13
11,male,2014,28
12,female,2014,15
12,male,2014,34
13,female,2014,31
13,male,2014,35
14,female,2014,39
14,male,2014,42
15,female,2014,44
15,male,2014,49
16,female,2014,59
16,male,2014,78
17,female,2014,51
17,male,2014,98
18,female,2014,70
18,male,2014,151
19,female,2014,69
19,male,2014,160
20,female,2014,66
20,male,2014,166
21,female,2014,78
21,male,2014,180
22,female,2014,92
22,male,2014,181
23,female,2014,92
23,male,2014,224
24,female,2014,85
24,male,2014,208
25,female,2014,95
25,male,2014,182
26,female,2014,103
26,male,2014,267
27,female,2014,91
27,male,2014,242
28,female,2014,133
28,male,2014,241
29,female,2014,136
29,male,2014,264
30,female,2014,128
30,male,2014,299
31,female,2014,160
31,male,2014,276
32,female,2014,162
32,male,2014,279
33,female,2014,196
33,male,2014,312
34,female,2014,215
34,male,2014,357
35,female,2014,209
35,male,2014,373
36,female,2014,220
36,male,2014,339
37,female,2014,224
37,male,2014,361
38,female,2014,277
38,male,2014,468
39,female,2014,268
39,male,2014,476
40,female,2014,344
40,male,2014,559
41,female,2014,371
41,male,2014,628
42,female,2014,423
42,male,2014,609
43,female,2014,494
43,male,2014,716
44,female,2014,493
44,male,2014,770
45,female,2014,585
45,male,2014,915
46,female,2014,600
46,male,2014,946
47,female,2014,644
47,male,2014,1010
48,female,2014,712
48,male,2014,1047
49,female,2014,745
49,male,2014,1190
50,female,2014,881
50,male,2014,1221
51,female,2014,919
51,male,2014,1368
52,female,2014,989
52,male,2014,1406
53,female,2014,1004
53,male,2014,1499
54,female,2014,1063
54,male,2014,1582
55,female,2014,1175
55,male,2014,1702
56,female,2014,1228
56,male,2014,1752
57,female,2014,1324
57,male,2014,1884
58,female,2014,1334
58,male,2014,2104
59,female,2014,1440
59,male,2014,2247
60,female,2014,1645
60,male,2014,2390
61,female,2014,1778
61,male,2014,2585
62,female,2014,1867
62,male,2014,2831
63,female,2014,2046
63,male,2014,3046
64,female,2014,2341
64,male,2014,3437
65,female,2014,2560
65,male,2014,3764
66,female,2014,2805
66,male,2014,4209
67,female,2014,3261
67,male,2014,4910
68,female,2014,3126
68,male,2014,4355
69,female,2014,3186
69,male,2014,4663
70,female,2014,3585
70,male,2014,4983
71,female,2014,3709
71,male,2014,5156
72,female,2014,3782
72,male,2014,5208
73,female,2014,3830
73,male,2014,5107
74,female,2014,4362
74,male,2014,5857
75,female,2014,4880
75,male,2014,6284
76,female,2014,5207
76,male,2014,6677
77,female,2014,5589
77,male,2014,6851
78,female,2014,5802
78,male,2014,7266
79,female,2014,6439
79,male,2014,7511
80,female,2014,6872
80,male,2014,7827
81,female,2014,7440
81,male,2014,8010
82,female,2014,8175
82,male,2014,8497
83,female,2014,8978
83,male,2014,8800
84,female,2014,9564
84,male,2014,8697
85,female,2014,9684
85,male,2014,8671
86,female,2014,10035
86,male,2014,8239
87,female,2014,10323
87,male,2014,8243
88,female,2014,10368
88,male,2014,7823
89,female,2014,10499
89,male,2014,7150
90,female,2014,10556
90,male,2014,6558
91,female,2014,9993
91,male,2014,5703
92,female,2014,9811
92,male,2014,5315
93,female,2014,9281
93,male,2014,4584
94,female,2014,8280
94,male,2014,3475
95,female,2014,5167
95,male,2014,2076
96,female,2014,4073
96,male,2014,1460
97,female,2014,3575
97,male,2014,1113
98,female,2014,2958
98,male,2014,896
99,female,2014,2385
99,male,2014,599
100,female,2014,1619
100,male,2014,338
101,female,2014,1212
101,male,2014,232
102,female,2014,781
102,male,2014,138
103,female,2014,461
103,male,2014,67
104,female,2014,281
104,male,2014,44
105,female,2014,344
105,male,2014,45
0,female,2015,1138
0,male,2015,1583
1,female,2015,92
1,male,2015,108
2,female,2015,44
2,male,2015,59
3,female,2015,41
3,male,2015,47
4,female,2015,26
4,male,2015,43
5,female,2015,24
5,male,2015,28
6,female,2015,24
6,male,2015,31
7,female,2015,29
7,male,2015,35
8,female,2015,27
8,male,2015,24
9,female,2015,23
9,male,2015,29
10,female,2015,18
10,male,2015,35
11,female,2015,17
11,male,2015,37
12,female,2015,22
12,male,2015,29
13,female,2015,37
13,male,2015,33
14,female,2015,35
14,male,2015,32
15,female,2015,50
15,male,2015,59
16,female,2015,49
16,male,2015,64
17,female,2015,50
17,male,2015,100
18,female,2015,70
18,male,2015,142
19,female,2015,79
19,male,2015,169
20,female,2015,74
20,male,2015,167
21,female,2015,62
21,male,2015,181
22,female,2015,71
22,male,2015,191
23,female,2015,94
23,male,2015,209
24,female,2015,79
24,male,2015,222
25,female,2015,89
25,male,2015,255
26,female,2015,110
26,male,2015,205
27,female,2015,97
27,male,2015,230
28,female,2015,111
28,male,2015,244
29,female,2015,147
29,male,2015,237
30,female,2015,146
30,male,2015,248
31,female,2015,139
31,male,2015,258
32,female,2015,172
32,male,2015,358
33,female,2015,167
33,male,2015,328
34,female,2015,190
34,male,2015,365
35,female,2015,218
35,male,2015,372
36,female,2015,248
36,male,2015,415
37,female,2015,246
37,male,2015,383
38,female,2015,266
38,male,2015,434
39,female,2015,288
39,male,2015,456
40,female,2015,327
40,male,2015,518
41,female,2015,322
41,male,2015,571
42,female,2015,429
42,male,2015,664
43,female,2015,426
43,male,2015,691
44,female,2015,495
44,male,2015,800
45,female,2015,566
45,male,2015,818
46,female,2015,634
46,male,2015,910
47,female,2015,644
47,male,2015,1046
48,female,2015,723
48,male,2015,1064
49,female,2015,777
49,male,2015,1223
50,female,2015,881
50,male,2015,1425
51,female,2015,929
51,male,2015,1359
52,female,2015,1011
52,male,2015,1422
53,female,2015,1120
53,male,2015,1543
54,female,2015,1153
54,male,2015,1615
55,female,2015,1186
55,male,2015,1776
56,female,2015,1256
56,male,2015,1913
57,female,2015,1319
57,male,2015,2055
58,female,2015,1383
58,male,2015,2090
59,female,2015,1570
59,male,2015,2145
60,female,2015,1693
60,male,2015,2465
61,female,2015,1772
61,male,2015,2646
62,female,2015,1929
62,male,2015,2802
63,female,2015,2096
63,male,2015,3103
64,female,2015,2185
64,male,2015,3402
65,female,2015,2467
65,male,2015,3640
66,female,2015,2790
66,male,2015,4050
67,female,2015,3234
67,male,2015,4676
68,female,2015,3844
68,male,2015,5284
69,female,2015,3297
69,male,2015,4696
70,female,2015,3620
70,male,2015,5012
71,female,2015,3954
71,male,2015,5467
72,female,2015,4001
72,male,2015,5586
73,female,2015,4222
73,male,2015,5470
74,female,2015,4323
74,male,2015,5730
75,female,2015,4828
75,male,2015,6380
76,female,2015,5429
76,male,2015,6915
77,female,2015,5704
77,male,2015,7320
78,female,2015,6167
78,male,2015,7461
79,female,2015,6741
79,male,2015,7847
80,female,2015,7382
80,male,2015,8281
81,female,2015,7897
81,male,2015,8259
82,female,2015,8413
82,male,2015,8821
83,female,2015,9286
83,male,2015,9249
84,female,2015,10197
84,male,2015,9323
85,female,2015,10581
85,male,2015,9395
86,female,2015,10810
86,male,2015,9039
87,female,2015,10977
87,male,2015,8515
88,female,2015,11265
88,male,2015,8303
89,female,2015,11346
89,male,2015,7650
90,female,2015,11306
90,male,2015,7134
91,female,2015,10693
91,male,2015,6386
92,female,2015,10288
92,male,2015,5417
93,female,2015,9756
93,male,2015,4753
94,female,2015,9360
94,male,2015,4173
95,female,2015,7633
95,male,2015,3021
96,female,2015,4635
96,male,2015,1664
97,female,2015,3535
97,male,2015,1139
98,female,2015,3030
98,male,2015,892
99,female,2015,2438
99,male,2015,631
100,female,2015,1864
100,male,2015,474
101,female,2015,1367
101,male,2015,283
102,female,2015,820
102,male,2015,172
103,female,2015,537
103,male,2015,98
104,female,2015,304
104,male,2015,51
105,female,2015,372
105,male,2015,39
0,female,2016,1205
0,male,2016,1506
1,female,2016,93
1,male,2016,99
2,female,2016,55
2,male,2016,48
3,female,2016,33
3,male,2016,50
4,female,2016,34
4,male,2016,31
5,female,2016,20
5,male,2016,40
6,female,2016,25
6,male,2016,23
7,female,2016,20
7,male,2016,26
8,female,2016,13
8,male,2016,21
9,female,2016,25
9,male,2016,27
10,female,2016,20
10,male,2016,25
11,female,2016,27
11,male,2016,30
12,female,2016,22
12,male,2016,34
13,female,2016,23
13,male,2016,28
14,female,2016,31
14,male,2016,45
15,female,2016,35
15,male,2016,50
16,female,2016,44
16,male,2016,71
17,female,2016,48
17,male,2016,97
18,female,2016,72
18,male,2016,130
19,female,2016,63
19,male,2016,149
20,female,2016,71
20,male,2016,181
21,female,2016,85
21,male,2016,185
22,female,2016,80
22,male,2016,195
23,female,2016,73
23,male,2016,209
24,female,2016,95
24,male,2016,220
25,female,2016,98
25,male,2016,242
26,female,2016,97
26,male,2016,250
27,female,2016,115
27,male,2016,234
28,female,2016,131
28,male,2016,261
29,female,2016,128
29,male,2016,267
30,female,2016,161
30,male,2016,295
31,female,2016,153
31,male,2016,306
32,female,2016,190
32,male,2016,344
33,female,2016,189
33,male,2016,337
34,female,2016,213
34,male,2016,353
35,female,2016,215
35,male,2016,380
36,female,2016,245
36,male,2016,428
37,female,2016,239
37,male,2016,395
38,female,2016,248
38,male,2016,419
39,female,2016,263
39,male,2016,457
40,female,2016,304
40,male,2016,495
41,female,2016,345
41,male,2016,580
42,female,2016,375
42,male,2016,598
43,female,2016,430
43,male,2016,757
44,female,2016,523
44,male,2016,854
45,female,2016,605
45,male,2016,830
46,female,2016,601
46,male,2016,912
47,female,2016,682
47,male,2016,1078
48,female,2016,707
48,male,2016,1123
49,female,2016,770
49,male,2016,1207
50,female,2016,854
50,male,2016,1348
51,female,2016,996
51,male,2016,1399
52,female,2016,1062
52,male,2016,1499
53,female,2016,1109
53,male,2016,1580
54,female,2016,1199
54,male,2016,1639
55,female,2016,1265
55,male,2016,1891
56,female,2016,1366
56,male,2016,1916
57,female,2016,1427
57,male,2016,1930
58,female,2016,1517
58,male,2016,2152
59,female,2016,1663
59,male,2016,2301
60,female,2016,1666
60,male,2016,2489
61,female,2016,1762
61,male,2016,2625
62,female,2016,2046
62,male,2016,2830
63,female,2016,2110
63,male,2016,3129
64,female,2016,2220
64,male,2016,3272
65,female,2016,2400
65,male,2016,3598
66,female,2016,2840
66,male,2016,3963
67,female,2016,3057
67,male,2016,4321
68,female,2016,3478
68,male,2016,5061
69,female,2016,4106
69,male,2016,5741
70,female,2016,3606
70,male,2016,5104
71,female,2016,3944
71,male,2016,5508
72,female,2016,4422
72,male,2016,5795
73,female,2016,4453
73,male,2016,5885
74,female,2016,4378
74,male,2016,5896
75,female,2016,4509
75,male,2016,6014
76,female,2016,5389
76,male,2016,6589
77,female,2016,5781
77,male,2016,7287
78,female,2016,6366
78,male,2016,7764
79,female,2016,6520
79,male,2016,7930
80,female,2016,7168
80,male,2016,8155
81,female,2016,7576
81,male,2016,8454
82,female,2016,8102
82,male,2016,8554
83,female,2016,8842
83,male,2016,8897
84,female,2016,9498
84,male,2016,9260
85,female,2016,10268
85,male,2016,9307
86,female,2016,10689
86,male,2016,9024
87,female,2016,10833
87,male,2016,8517
88,female,2016,10743
88,male,2016,8155
89,female,2016,10840
89,male,2016,7727
90,female,2016,10654
90,male,2016,7174
91,female,2016,10297
91,male,2016,6186
92,female,2016,9715
92,male,2016,5316
93,female,2016,8944
