burial_id,feetotal,fee_l,fee_s,fee_d,fee_as_d
57307,0.4.6,0,4,6,54
57308,0.2.6,0,2,6,30
57309,0.4.6,0,4,6,54
57310,0.4.6,0,4,6,54
57311,0.4.6,0,4,6,54
57312,0.4.6,0,4,6,54
57313,0.4.6,0,4,6,54
57314,0.4.6,0,4,6,54
57315,0.4.6,0,4,6,54
57316,0.4.6,0,4,6,54
57317,0.2.6,0,2,6,30
57318,0.4.6,0,4,6,54
57319,0.4.6,0,4,6,54
57320,0.4.6,0,4,6,54
57321,0.4.6,0,4,6,54
57322,0.4.6,0,4,6,54
57323,0.1.11,0,1,11,23
57324,0.9.0,0,9,0,108
57325,0.4.6,0,4,6,54
57326,0.4.6,0,4,6,54
57327,0.9.0,0,9,0,108
57328,0.4.6,0,4,6,54
57329,0.0.6,0,0,6,6
57330,0.4.6,0,4,6,54
57331,0.4.6,0,4,6,54
57332,0.4.6,0,4,6,54
57333,0.4.6,0,4,6,54
57334,0.4.6,0,4,6,54
57335,0.4.6,0,4,6,54
57336,0.4.6,0,4,6,54
57338,0.4.6,0,4,6,54
57339,0.2.6,0,2,6,30
57340,0.2.6,0,2,6,30
57341,0.0.6,0,0,6,6
57342,0.9.0,0,9,0,108
57343,0.4.6,0,4,6,54
57344,0.4.6,0,4,6,54
57345,0.4.6,0,4,6,54
57346,0.4.6,0,4,6,54
57347,0.1.11,0,1,11,23
57348,0.4.6,0,4,6,54
57349,0.2.6,0,2,6,30
57350,0.4.6,0,4,6,54
57351,0.4.6,0,4,6,54
57352,0.2.6,0,2,6,30
57353,0.1.11,0,1,11,23
57354,0.4.6,0,4,6,54
57355,0.4.6,0,4,6,54
57356,0.4.6,0,4,6,54
57357,0.4.6,0,4,6,54
57358,0.4.6,0,4,6,54
57359,0.4.6,0,4,6,54
57360,0.4.6,0,4,6,54
57361,0.4.6,0,4,6,54
57362,0.4.6,0,4,6,54
57363,0.4.6,0,4,6,54
57364,0.4.6,0,4,6,54
57365,0.4.6,0,4,6,54
57366,0.9.0,0,9,0,108
57367,0.4.6,0,4,6,54
57368,0.4.6,0,4,6,54
57369,0.4.6,0,4,6,54
57370,0.4.6,0,4,6,54
57371,0.9.0,0,9,0,108
57372,0.2.6,0,2,6,30
57373,0.4.6,0,4,6,54
57374,0.9.0,0,9,0,108
57375,2.0.0,2,0,0,480
57376,0.0.6,0,0,6,6
57377,0.4.6,0,4,6,54
57378,0.2.6,0,2,6,30
57379,0.4.6,0,4,6,54
57380,0.9.0,0,9,0,108
57381,0.1.11,0,1,11,23
57382,0.4.6,0,4,6,54
57383,0.4.6,0,4,6,54
57384,0.6.8,0,6,8,80
57385,0.2.6,0,2,6,30
57386,0.4.6,0,4,6,54
57387,0.4.6,0,4,6,54
57388,0.2.6,0,2,6,30
57389,0.2.6,0,2,6,30
57391,0.4.6,0,4,6,54
57392,0.0.6,0,0,6,6
57393,0.4.6,0,4,6,54
57394,0.4.6,0,4,6,54
57395,0.9.0,0,9,0,108
57396,0.4.6,0,4,6,54
57397,0.4.6,0,4,6,54
57398,0.9.0,0,9,0,108
57399,0.4.6,0,4,6,54
57400,2.0.0,2,0,0,480
57401,0.4.6,0,4,6,54
57402,0.4.6,0,4,6,54
57403,0.4.6,0,4,6,54
57404,0.4.6,0,4,6,54
57405,0.4.6,0,4,6,54
57406,0.2.6,0,2,6,30
57407,0.4.6,0,4,6,54
57408,0.4.6,0,4,6,54
57409,0.4.6,0,4,6,54
57410,0.2.6,0,2,6,30
57411,0.4.6,0,4,6,54
57412,0.4.6,0,4,6,54
57413,0.4.6,0,4,6,54
57414,0.4.6,0,4,6,54
57415,0.4.6,0,4,6,54
57416,0.2.6,0,2,6,30
57417,0.4.6,0,4,6,54
57418,0.9.0,0,9,0,108
57419,0.2.6,0,2,6,30
57420,0.4.6,0,4,6,54
57421,0.2.6,0,2,6,30
57422,0.2.6,0,2,6,30
57423,0.4.6,0,4,6,54
57424,0.4.6,0,4,6,54
57425,0.4.6,0,4,6,54
57426,0.4.6,0,4,6,54
57427,0.4.6,0,4,6,54
57428,0.0.6,0,0,6,6
57429,0.4.6,0,4,6,54
57430,0.4.6,0,4,6,54
57431,0.4.6,0,4,6,54
57432,0.0.6,0,0,6,6
57433,0.4.6,0,4,6,54
57434,0.4.6,0,4,6,54
57435,0.4.6,0,4,6,54
57436,0.4.6,0,4,6,54
57437,0.1.11,0,1,11,23
57438,0.4.6,0,4,6,54
57439,0.4.6,0,4,6,54
57440,0.2.6,0,2,6,30
57441,0.4.6,0,4,6,54
57442,0.4.6,0,4,6,54
57443,0.4.6,0,4,6,54
57444,0.4.6,0,4,6,54
57445,0.2.6,0,2,6,30
57446,0.10.8,0,10,8,128
57447,0.4.6,0,4,6,54
57448,0.4.6,0,4,6,54
57449,0.4.6,0,4,6,54
57450,0.0.6,0,0,6,6
57451,0.0.6,0,0,6,6
57452,0.4.6,0,4,6,54
57453,0.10.8,0,10,8,128
57454,0.9.0,0,9,0,108
57455,0.2.6,0,2,6,30
57456,0.4.6,0,4,6,54
57457,0.9.0,0,9,0,108
57458,0.4.6,0,4,6,54
57459,0.4.6,0,4,6,54
57460,0.9.0,0,9,0,108
57461,0.4.6,0,4,6,54
57462,0.4.6,0,4,6,54
57463,0.1.11,0,1,11,23
57464,0.4.6,0,4,6,54
57465,0.4.6,0,4,6,54
57466,0.1.11,0,1,11,23
57467,0.4.6,0,4,6,54
57468,0.4.6,0,4,6,54
57469,0.4.6,0,4,6,54
57470,0.4.6,0,4,6,54
57471,0.9.0,0,9,0,108
57472,0.4.6,0,4,6,54
57473,0.2.6,0,2,6,30
57474,0.9.0,0,9,0,108
57475,0.4.6,0,4,6,54
57476,0.4.6,0,4,6,54
57477,0.4.6,0,4,6,54
57478,0.4.6,0,4,6,54
57479,0.9.0,0,9,0,108
57480,0.4.6,0,4,6,54
57481,0.4.6,0,4,6,54
57482,0.2.6,0,2,6,30
57483,0.9.0,0,9,0,108
57484,0.4.6,0,4,6,54
57485,0.4.6,0,4,6,54
57486,0.4.6,0,4,6,54
57487,0.4.6,0,4,6,54
57488,0.1.11,0,1,11,23
57489,0.4.6,0,4,6,54
57490,0.2.6,0,2,6,30
57491,0.4.6,0,4,6,54
57492,0.2.6,0,2,6,30
57493,0.4.6,0,4,6,54
57494,0.1.11,0,1,11,23
57495,0.4.6,0,4,6,54
57496,0.4.6,0,4,6,54
57497,0.4.6,0,4,6,54
57498,0.4.6,0,4,6,54
57499,0.13.4,0,13,4,160
57500,0.1.11,0,1,11,23
57501,0.4.6,0,4,6,54
57502,0.4.6,0,4,6,54
57503,0.4.6,0,4,6,54
57504,0.4.6,0,4,6,54
57505,0.4.6,0,4,6,54
57506,0.4.6,0,4,6,54
57507,0.4.6,0,4,6,54
57508,0.4.6,0,4,6,54
57509,0.4.6,0,4,6,54
57510,0.4.6,0,4,6,54
57511,0.4.6,0,4,6,54
57512,0.4.6,0,4,6,54
57513,0.4.6,0,4,6,54
57514,0.4.6,0,4,6,54
57515,0.2.6,0,2,6,30
57516,0.4.6,0,4,6,54
57517,0.4.6,0,4,6,54
57518,0.4.6,0,4,6,54
57519,0.4.6,0,4,6,54
57520,0.4.6,0,4,6,54
57521,0.4.6,0,4,6,54
57522,0.4.6,0,4,6,54
57523,0.9.0,0,9,0,108
57524,0.4.6,0,4,6,54
57525,0.4.6,0,4,6,54
57526,0.4.6,0,4,6,54
57527,0.4.6,0,4,6,54
57528,0.2.6,0,2,6,30
57529,0.4.6,0,4,6,54
57530,0.4.6,0,4,6,54
57531,0.4.6,0,4,6,54
57532,0.6.8,0,6,8,80
57533,0.4.6,0,4,6,54
57534,0.4.6,0,4,6,54
57535,0.4.6,0,4,6,54
57536,0.9.0,0,9,0,108
57537,0.2.6,0,2,6,30
57538,0.2.6,0,2,6,30
57539,0.4.6,0,4,6,54
57540,0.2.6,0,2,6,30
57541,0.4.6,0,4,6,54
57542,0.9.0,0,9,0,108
57543,0.1.11,0,1,11,23
57544,0.4.6,0,4,6,54
57545,0.4.6,0,4,6,54
57546,0.4.6,0,4,6,54
57547,0.4.6,0,4,6,54
57548,0.2.6,0,2,6,30
57549,0.4.6,0,4,6,54
57550,0.4.6,0,4,6,54
57551,0.4.6,0,4,6,54
57552,0.4.6,0,4,6,54
57553,0.4.6,0,4,6,54
57554,0.9.0,0,9,0,108
57555,0.4.6,0,4,6,54
57556,0.4.6,0,4,6,54
57557,0.2.6,0,2,6,30
57558,0.4.6,0,4,6,54
57559,0.4.6,0,4,6,54
57560,0.4.6,0,4,6,54
57561,0.4.6,0,4,6,54
57562,0.4.6,0,4,6,54
57563,0.4.6,0,4,6,54
57564,0.4.6,0,4,6,54
57565,0.2.6,0,2,6,30
57566,0.4.6,0,4,6,54
57567,0.13.4,0,13,4,160
57568,0.4.6,0,4,6,54
57569,0.4.6,0,4,6,54
57570,0.4.6,0,4,6,54
57571,0.4.6,0,4,6,54
57572,0.4.6,0,4,6,54
57573,0.4.6,0,4,6,54
57574,0.4.6,0,4,6,54
57575,0.4.6,0,4,6,54
57576,0.2.6,0,2,6,30
57577,0.4.6,0,4,6,54
57578,0.1.11,0,1,11,23
57579,0.2.6,0,2,6,30
57580,0.0.6,0,0,6,6
57581,0.4.6,0,4,6,54
57582,0.4.6,0,4,6,54
57583,0.4.6,0,4,6,54
57584,0.4.6,0,4,6,54
57585,0.4.6,0,4,6,54
57586,0.4.6,0,4,6,54
57587,0.4.6,0,4,6,54
57588,0.1.11,0,1,11,23
57589,0.4.6,0,4,6,54
57590,0.4.6,0,4,6,54
57591,0.4.6,0,4,6,54
57592,0.2.6,0,2,6,30
57593,0.6.8,0,6,8,80
57594,0.4.6,0,4,6,54
57595,0.0.6,0,0,6,6
57596,0.4.6,0,4,6,54
57597,0.4.6,0,4,6,54
57598,0.9.0,0,9,0,108
57599,0.4.6,0,4,6,54
57600,0.1.11,0,1,11,23
57601,0.4.6,0,4,6,54
57602,0.4.6,0,4,6,54
57603,0.2.6,0,2,6,30
57604,0.4.6,0,4,6,54
57605,0.4.6,0,4,6,54
57606,0.4.6,0,4,6,54
57607,0.4.6,0,4,6,54
57608,0.0.0,0,0,0,0
57609,0.4.6,0,4,6,54
57610,0.4.6,0,4,6,54
57611,0.1.11,0,1,11,23
57612,0.4.6,0,4,6,54
57613,0.4.6,0,4,6,54
57614,0.4.6,0,4,6,54
57615,0.2.6,0,2,6,30
57616,0.10.8,0,10,8,128
57617,0.4.6,0,4,6,54
57618,0.4.6,0,4,6,54
57619,0.4.6,0,4,6,54
57620,0.4.6,0,4,6,54
57621,0.9.0,0,9,0,108
57622,0.4.6,0,4,6,54
57623,0.4.6,0,4,6,54
57624,0.4.6,0,4,6,54
57625,0.9.0,0,9,0,108
57626,0.0.6,0,0,6,6
57627,0.2.6,0,2,6,30
57628,0.4.6,0,4,6,54
57629,0.4.6,0,4,6,54
57630,0.4.6,0,4,6,54
57631,0.4.6,0,4,6,54
57632,0.4.6,0,4,6,54
57633,0.4.6,0,4,6,54
57634,0.4.6,0,4,6,54
57635,0.4.6,0,4,6,54
57636,0.4.6,0,4,6,54
57637,0.2.6,0,2,6,30
57638,0.2.6,0,2,6,30
57639,0.4.6,0,4,6,54
57640,0.4.6,0,4,6,54
57641,0.4.6,0,4,6,54
57642,0.4.6,0,4,6,54
57643,0.4.6,0,4,6,54
57644,0.4.6,0,4,6,54
57645,0.2.6,0,2,6,30
57646,0.4.6,0,4,6,54
57647,0.4.6,0,4,6,54
57648,0.4.6,0,4,6,54
57649,0.4.6,0,4,6,54
57650,0.4.6,0,4,6,54
57651,0.2.6,0,2,6,30
57652,0.4.6,0,4,6,54
57653,0.1.11,0,1,11,23
57654,0.4.6,0,4,6,54
57655,0.4.6,0,4,6,54
57656,0.4.6,0,4,6,54
57657,0.9.0,0,9,0,108
57658,0.4.6,0,4,6,54
57659,0.2.6,0,2,6,30
57660,0.4.6,0,4,6,54
57661,0.4.6,0,4,6,54
57662,0.4.6,0,4,6,54
57663,0.9.0,0,9,0,108
57664,0.4.6,0,4,6,54
57665,0.4.6,0,4,6,54
57666,0.1.11,0,1,11,23
57667,0.4.6,0,4,6,54
57668,0.9.0,0,9,0,108
57669,0.13.4,0,13,4,160
57670,0.4.6,0,4,6,54
57671,0.4.6,0,4,6,54
57672,0.2.6,0,2,6,30
57673,0.4.6,0,4,6,54
57674,0.4.6,0,4,6,54
57675,0.4.6,0,4,6,54
57676,0.4.6,0,4,6,54
57677,0.0.6,0,0,6,6
57678,0.0.6,0,0,6,6
57679,0.4.6,0,4,6,54
57680,0.4.6,0,4,6,54
57681,0.4.6,0,4,6,54
57682,0.0.6,0,0,6,6
57683,0.4.6,0,4,6,54
57684,0.2.6,0,2,6,30
57685,0.4.6,0,4,6,54
57686,0.4.6,0,4,6,54
57687,0.4.6,0,4,6,54
57688,0.4.6,0,4,6,54
57689,0.4.6,0,4,6,54
57690,0.4.6,0,4,6,54
57691,0.4.6,0,4,6,54
57692,0.4.6,0,4,6,54
57693,0.4.6,0,4,6,54
57694,0.4.6,0,4,6,54
57695,0.4.6,0,4,6,54
57696,0.4.6,0,4,6,54
57697,0.9.0,0,9,0,108
57698,0.4.6,0,4,6,54
57699,0.4.6,0,4,6,54
57700,0.4.6,0,4,6,54
57701,0.4.6,0,4,6,54
57702,0.4.6,0,4,6,54
57703,0.9.0,0,9,0,108
57704,0.4.6,0,4,6,54
57705,0.4.6,0,4,6,54
57706,0.2.6,0,2,6,30
57707,0.1.11,0,1,11,23
57708,0.4.6,0,4,6,54
57709,0.9.0,0,9,0,108
57710,0.9.0,0,9,0,108
57711,0.9.0,0,9,0,108
57712,0.2.6,0,2,6,30
57713,0.4.6,0,4,6,54
57714,0.2.6,0,2,6,30
57715,0.4.6,0,4,6,54
57716,0.4.6,0,4,6,54
57717,0.4.6,0,4,6,54
57718,0.2.6,0,2,6,30
57719,0.1.11,0,1,11,23
57720,0.4.6,0,4,6,54
57721,0.4.6,0,4,6,54
57722,0.4.6,0,4,6,54
57723,0.9.0,0,9,0,108
57724,0.4.6,0,4,6,54
57725,0.4.6,0,4,6,54
57726,0.4.6,0,4,6,54
57727,0.4.6,0,4,6,54
57728,0.4.6,0,4,6,54
57729,0.4.6,0,4,6,54
57730,0.4.6,0,4,6,54
57731,0.2.6,0,2,6,30
57732,0.0.6,0,0,6,6
57733,0.2.6,0,2,6,30
57734,0.9.0,0,9,0,108
57735,0.9.0,0,9,0,108
57736,0.9.0,0,9,0,108
57737,0.1.11,0,1,11,23
57738,0.2.6,0,2,6,30
57739,0.2.6,0,2,6,30
57740,0.4.6,0,4,6,54
57741,0.2.6,0,2,6,30
57742,0.4.6,0,4,6,54
57743,0.9.0,0,9,0,108
57744,0.2.6,0,2,6,30
57745,0.2.6,0,2,6,30
57746,0.4.6,0,4,6,54
57747,0.2.6,0,2,6,30
57748,0.2.6,0,2,6,30
57749,0.1.11,0,1,11,23
57750,0.2.6,0,2,6,30
57751,0.2.6,0,2,6,30
57752,0.4.6,0,4,6,54
57753,0.4.6,0,4,6,54
57754,0.4.6,0,4,6,54
57755,0.4.6,0,4,6,54
57756,0.2.6,0,2,6,30
57757,0.9.0,0,9,0,108
57758,0.4.6,0,4,6,54
57759,0.4.6,0,4,6,54
57760,0.4.6,0,4,6,54
57761,0.4.6,0,4,6,54
57762,0.4.6,0,4,6,54
57763,0.4.6,0,4,6,54
57764,0.13.4,0,13,4,160
57765,0.4.6,0,4,6,54
57766,0.4.6,0,4,6,54
57767,0.4.6,0,4,6,54
57768,0.10.8,0,10,8,128
57769,0.4.6,0,4,6,54
57770,0.4.6,0,4,6,54
57771,0.4.6,0,4,6,54
57772,0.1.11,0,1,11,23
57773,0.4.6,0,4,6,54
57774,0.1.11,0,1,11,23
57775,0.0.6,0,0,6,6
57776,0.4.6,0,4,6,54
57777,0.4.6,0,4,6,54
57778,0.1.11,0,1,11,23
57779,0.4.6,0,4,6,54
57780,0.4.6,0,4,6,54
57781,0.4.6,0,4,6,54
57782,0.13.4,0,13,4,160
57783,0.1.11,0,1,11,23
57784,0.4.6,0,4,6,54
57785,0.4.6,0,4,6,54
57786,0.13.4,0,13,4,160
57787,0.2.6,0,2,6,30
57788,0.4.6,0,4,6,54
57789,0.4.6,0,4,6,54
57790,0.4.6,0,4,6,54
57791,0.4.6,0,4,6,54
57792,0.9.0,0,9,0,108
57793,0.9.0,0,9,0,108
57794,0.1.11,0,1,11,23
57795,0.4.6,0,4,6,54
57796,0.6.8,0,6,8,80
57797,0.2.6,0,2,6,30
57798,0.4.6,0,4,6,54
57799,0.4.6,0,4,6,54
57800,0.4.6,0,4,6,54
57801,0.4.6,0,4,6,54
57802,0.4.6,0,4,6,54
57803,0.4.6,0,4,6,54
57804,0.2.6,0,2,6,30
57805,0.4.6,0,4,6,54
57806,0.4.6,0,4,6,54
57807,0.4.6,0,4,6,54
57808,0.0.6,0,0,6,6
57809,0.0.6,0,0,6,6
57810,0.4.6,0,4,6,54
57811,0.4.6,0,4,6,54
57812,0.9.0,0,9,0,108
57813,0.13.4,0,13,4,160
57814,0.9.0,0,9,0,108
57815,0.4.6,0,4,6,54
57816,0.4.6,0,4,6,54
57817,0.9.0,0,9,0,108
57818,0.4.6,0,4,6,54
57819,0.4.6,0,4,6,54
57820,0.1.11,0,1,11,23
57821,0.4.6,0,4,6,54
57822,0.4.6,0,4,6,54
57823,0.4.6,0,4,6,54
57824,0.6.4,0,6,4,76
57825,0.2.6,0,2,6,30
57826,0.9.0,0,9,0,108
57827,0.10.8,0,10,8,128
57828,0.4.6,0,4,6,54
57829,0.2.6,0,2,6,30
57830,0.13.4,0,13,4,160
57831,0.4.6,0,4,6,54
57832,0.1.11,0,1,11,23
57833,0.4.6,0,4,6,54
57834,0.3.6,0,3,6,42
57835,0.4.6,0,4,6,54
57836,0.4.6,0,4,6,54
57837,0.4.6,0,4,6,54
57838,0.4.6,0,4,6,54
57839,0.9.0,0,9,0,108
57840,0.1.11,0,1,11,23
57841,0.1.11,0,1,11,23
57842,0.4.6,0,4,6,54
57843,0.4.6,0,4,6,54
57844,0.0.6,0,0,6,6
57845,0.2.6,0,2,6,30
57846,0.4.6,0,4,6,54
57847,0.9.0,0,9,0,108
57848,0.2.6,0,2,6,30
57849,2.0.0,2,0,0,480
57850,0.2.6,0,2,6,30
57851,0.4.6,0,4,6,54
57852,0.4.6,0,4,6,54
57853,0.4.6,0,4,6,54
57854,0.1.11,0,1,11,23
57855,0.4.6,0,4,6,54
57856,0.4.6,0,4,6,54
57857,0.4.6,0,4,6,54
57858,0.4.6,0,4,6,54
57859,0.4.6,0,4,6,54
57860,0.2.6,0,2,6,30
57861,0.4.6,0,4,6,54
57862,2.0.0,2,0,0,480
57863,0.4.6,0,4,6,54
57864,0.2.6,0,2,6,30
57865,0.4.6,0,4,6,54
57866,0.4.6,0,4,6,54
57867,0.4.6,0,4,6,54
57868,0.4.6,0,4,6,54
57869,0.4.6,0,4,6,54
57870,0.4.6,0,4,6,54
57871,0.6.8,0,6,8,80
57872,0.4.6,0,4,6,54
57873,0.9.0,0,9,0,108
57874,0.6.8,0,6,8,80
57875,0.4.6,0,4,6,54
57876,0.4.6,0,4,6,54
57877,0.2.6,0,2,6,30
57878,0.2.6,0,2,6,30
57879,0.4.6,0,4,6,54
57880,0.2.6,0,2,6,30
57881,0.4.6,0,4,6,54
57882,0.4.6,0,4,6,54
57883,0.4.6,0,4,6,54
57884,0.4.6,0,4,6,54
57885,0.4.6,0,4,6,54
57886,0.4.6,0,4,6,54
57887,0.2.6,0,2,6,30
57888,0.4.6,0,4,6,54
57889,0.4.6,0,4,6,54
57890,0.2.6,0,2,6,30
57891,0.1.11,0,1,11,23
57892,0.4.6,0,4,6,54
57893,0.4.6,0,4,6,54
57894,0.4.6,0,4,6,54
57895,0.4.6,0,4,6,54
57896,0.1.11,0,1,11,23
57897,0.13.4,0,13,4,160
57898,0.4.6,0,4,6,54
57899,0.4.6,0,4,6,54
57900,0.1.11,0,1,11,23
57901,0.4.6,0,4,6,54
57902,0.4.6,0,4,6,54
57903,0.4.6,0,4,6,54
57904,0.4.6,0,4,6,54
57905,0.4.6,0,4,6,54
57906,0.9.0,0,9,0,108
57907,0.4.6,0,4,6,54
57908,0.4.6,0,4,6,54
57909,0.4.6,0,4,6,54
57910,0.4.6,0,4,6,54
57911,0.4.6,0,4,6,54
57912,0.4.6,0,4,6,54
57913,0.4.6,0,4,6,54
57914,0.1.11,0,1,11,23
57915,0.4.6,0,4,6,54
57916,0.4.6,0,4,6,54
57917,0.4.6,0,4,6,54
57918,0.4.6,0,4,6,54
57919,0.4.6,0,4,6,54
57920,0.4.6,0,4,6,54
57921,0.4.6,0,4,6,54
57922,0.4.6,0,4,6,54
57923,0.2.6,0,2,6,30
57924,0.4.6,0,4,6,54
57925,0.4.6,0,4,6,54
57926,0.4.6,0,4,6,54
57927,0.4.6,0,4,6,54
57928,0.1.11,0,1,11,23
57929,0.4.6,0,4,6,54
57930,0.9.0,0,9,0,108
57931,0.9.0,0,9,0,108
57932,0.4.6,0,4,6,54
57933,0.9.0,0,9,0,108
57934,0.2.6,0,2,6,30
57935,0.4.6,0,4,6,54
57936,0.4.6,0,4,6,54
57937,0.4.6,0,4,6,54
57938,0.4.6,0,4,6,54
57939,0.4.6,0,4,6,54
57940,0.0.6,0,0,6,6
57941,0.4.6,0,4,6,54
57942,0.4.6,0,4,6,54
57943,0.4.6,0,4,6,54
57944,0.4.6,0,4,6,54
57945,0.4.6,0,4,6,54
57946,0.4.6,0,4,6,54
57947,0.4.6,0,4,6,54
57948,0.10.8,0,10,8,128
57949,0.4.6,0,4,6,54
57950,0.4.6,0,4,6,54
57951,0.4.6,0,4,6,54
57952,0.4.6,0,4,6,54
57953,0.4.6,0,4,6,54
57954,0.4.6,0,4,6,54
57955,0.4.6,0,4,6,54
57956,0.4.6,0,4,6,54
57957,0.4.6,0,4,6,54
57958,0.4.6,0,4,6,54
57959,0.4.6,0,4,6,54
57960,0.4.6,0,4,6,54
57961,0.4.6,0,4,6,54
57962,0.4.6,0,4,6,54
57963,0.2.6,0,2,6,30
57964,0.6.8,0,6,8,80
57965,0.4.6,0,4,6,54
57966,0.9.0,0,9,0,108
57967,0.4.6,0,4,6,54
57968,0.1.11,0,1,11,23
57969,0.4.6,0,4,6,54
57970,0.1.11,0,1,11,23
57971,0.9.0,0,9,0,108
57972,0.4.6,0,4,6,54
57973,0.4.6,0,4,6,54
57974,0.2.6,0,2,6,30
57975,0.4.6,0,4,6,54
57976,0.4.6,0,4,6,54
57977,0.4.6,0,4,6,54
57978,0.4.6,0,4,6,54
57979,0.2.6,0,2,6,30
57980,0.4.6,0,4,6,54
57981,0.4.6,0,4,6,54
57982,0.4.6,0,4,6,54
57983,0.4.6,0,4,6,54
57984,0.10.8,0,10,8,128
57985,0.4.6,0,4,6,54
57986,0.0.6,0,0,6,6
57987,0.4.6,0,4,6,54
57988,0.9.0,0,9,0,108
57989,0.4.6,0,4,6,54
57990,0.9.0,0,9,0,108
57991,0.4.6,0,4,6,54
57992,0.4.6,0,4,6,54
57993,0.4.6,0,4,6,54
57994,0.4.6,0,4,6,54
57995,0.4.6,0,4,6,54
57996,0.4.6,0,4,6,54
57997,0.4.6,0,4,6,54
57998,0.4.6,0,4,6,54
57999,0.4.6,0,4,6,54
58000,0.4.6,0,4,6,54
58001,0.4.6,0,4,6,54
58002,0.4.6,0,4,6,54
58003,0.4.6,0,4,6,54
58004,0.4.6,0,4,6,54
58005,0.2.6,0,2,6,30
58006,0.2.6,0,2,6,30
58007,0.4.6,0,4,6,54
58008,0.2.6,0,2,6,30
58009,0.9.0,0,9,0,108
58010,0.2.6,0,2,6,30
58011,0.4.6,0,4,6,54
58012,0.9.0,0,9,0,108
58013,0.4.6,0,4,6,54
58014,0.4.6,0,4,6,54
58015,0.4.6,0,4,6,54
58016,0.13.4,0,13,4,160
58017,0.4.6,0,4,6,54
58018,0.4.6,0,4,6,54
58019,0.1.11,0,1,11,23
58020,0.4.6,0,4,6,54
58021,0.4.6,0,4,6,54
58022,0.1.11,0,1,11,23
58023,0.4.6,0,4,6,54
58024,0.4.6,0,4,6,54
58025,0.4.6,0,4,6,54
58026,0.9.0,0,9,0,108
58027,0.4.6,0,4,6,54
58028,0.4.6,0,4,6,54
58029,0.4.6,0,4,6,54
58030,0.4.6,0,4,6,54
58031,0.13.4,0,13,4,160
58032,0.2.6,0,2,6,30
58033,0.4.6,0,4,6,54
58034,0.4.6,0,4,6,54
58035,0.0.6,0,0,6,6
58036,0.4.6,0,4,6,54
58037,0.4.6,0,4,6,54
58038,0.4.6,0,4,6,54
58039,0.4.6,0,4,6,54
58040,0.4.6,0,4,6,54
58041,0.4.6,0,4,6,54
58042,0.4.6,0,4,6,54
58043,0.4.6,0,4,6,54
58044,0.9.0,0,9,0,108
58045,0.4.6,0,4,6,54
58046,0.4.6,0,4,6,54
58047,0.9.0,0,9,0,108
58048,0.4.6,0,4,6,54
58049,0.4.6,0,4,6,54
58050,0.4.6,0,4,6,54
58051,0.4.6,0,4,6,54
58052,0.4.6,0,4,6,54
58053,0.4.6,0,4,6,54
58054,0.2.6,0,2,6,30
58055,0.2.6,0,2,6,30
58056,0.4.6,0,4,6,54
58057,0.1.11,0,1,11,23
58058,0.4.6,0,4,6,54
58059,0.4.6,0,4,6,54
58060,0.4.6,0,4,6,54
58061,0.4.6,0,4,6,54
58062,0.4.6,0,4,6,54
58063,0.0.6,0,0,6,6
58064,0.4.6,0,4,6,54
58065,0.4.6,0,4,6,54
58066,0.4.6,0,4,6,54
58067,0.4.6,0,4,6,54
58068,0.4.6,0,4,6,54
58069,0.4.6,0,4,6,54
58070,0.4.6,0,4,6,54
58071,0.4.6,0,4,6,54
58072,0.4.6,0,4,6,54
58073,0.4.6,0,4,6,54
58074,0.4.6,0,4,6,54
58075,0.4.6,0,4,6,54
58076,0.4.6,0,4,6,54
58077,0.9.0,0,9,0,108
58078,0.4.6,0,4,6,54
58079,0.4.6,0,4,6,54
58080,0.4.6,0,4,6,54
58081,0.4.6,0,4,6,54
58082,0.4.6,0,4,6,54
58083,0.4.6,0,4,6,54
58084,0.4.6,0,4,6,54
58085,0.4.6,0,4,6,54
58086,0.9.0,0,9,0,108
58087,0.9.0,0,9,0,108
58088,0.4.6,0,4,6,54
58089,0.1.11,0,1,11,23
58090,0.4.6,0,4,6,54
58091,0.4.6,0,4,6,54
58092,0.4.6,0,4,6,54
58093,0.4.6,0,4,6,54
58094,0.4.6,0,4,6,54
58095,0.4.6,0,4,6,54
58096,0.2.6,0,2,6,30
58097,0.4.6,0,4,6,54
58098,0.4.6,0,4,6,54
58099,0.4.6,0,4,6,54
58100,0.0.6,0,0,6,6
58101,0.4.6,0,4,6,54
58102,0.4.6,0,4,6,54
58103,0.4.6,0,4,6,54
58104,0.4.6,0,4,6,54
58105,0.4.6,0,4,6,54
58106,0.9.0,0,9,0,108
58107,0.0.6,0,0,6,6
58108,0.4.6,0,4,6,54
58109,0.2.6,0,2,6,30
58110,0.4.6,0,4,6,54
58111,0.4.6,0,4,6,54
58112,0.2.6,0,2,6,30
58113,0.10.8,0,10,8,128
58114,0.9.0,0,9,0,108
58115,0.4.6,0,4,6,54
58116,0.4.6,0,4,6,54
58117,0.4.6,0,4,6,54
58118,0.2.6,0,2,6,30
58119,0.4.6,0,4,6,54
58120,0.2.6,0,2,6,30
58121,0.4.6,0,4,6,54
58122,0.4.6,0,4,6,54
58123,0.9.0,0,9,0,108
58124,0.2.6,0,2,6,30
58125,0.4.6,0,4,6,54
58126,0.2.6,0,2,6,30
58127,0.13.4,0,13,4,160
58128,0.4.6,0,4,6,54
58129,0.4.6,0,4,6,54
